hall,date,n_machines,active_machine_count,total_games,avg_games,total_diff,avg_diff_per_machine,plus_rate,hit104_rate,budget_zscore,budget_regime
レイトギャップ,20250412,409,409,1841600,4502.689486552567,96736,236.51833740831296,0.4400977995110024,0.33496332518337407,1.5713759168855064,strong
レイトギャップ,20250413,415,415,1734489,4179.49156626506,-114205,-275.1927710843373,0.35180722891566263,0.26506024096385544,-1.2360236520476169,recovery
レイトギャップ,20250414,395,395,1375433,3482.108860759494,-844,-2.1367088607594935,0.4151898734177215,0.3291139240506329,0.26204324284383695,normal
レイトギャップ,20250415,396,396,1368802,3456.570707070707,-58302,-147.22727272727272,0.37373737373737376,0.2803030303030303,-0.5339668098888046,normal
レイトギャップ,20250416,415,415,1842189,4439.0096385542165,-26891,-64.79759036144578,0.3855421686746988,0.2746987951807229,-0.08173301839893198,normal
レイトギャップ,20250417,361,361,1171400,3244.8753462603877,38814,107.5180055401662,0.4376731301939058,0.3518005540166205,0.863641669830233,strong
レイトギャップ,20250418,373,373,1104875,2962.131367292225,-121236,-325.02949061662196,0.3109919571045576,0.21983914209115282,-1.5094427406894777,recovery
レイトギャップ,20250419,416,416,2305328,5541.653846153846,94608,227.42307692307693,0.4182692307692308,0.3389423076923077,1.5214766085808618,strong
レイトギャップ,20250420,409,409,1710567,4182.315403422983,-157393,-384.8239608801956,0.3545232273838631,0.24449877750611246,-1.8374930160431389,recovery
レイトギャップ,20250421,378,378,1204107,3185.468253968254,45474,120.3015873015873,0.4312169312169312,0.35714285714285715,0.9337762073276742,strong
レイトギャップ,20250422,361,361,1127013,3121.9196675900275,-61153,-169.398891966759,0.3490304709141274,0.2853185595567867,-0.6556069174855252,normal
レイトギャップ,20250423,380,380,1124722,2959.794736842105,-18876,-49.67368421052632,0.36578947368421055,0.27631578947368424,0.0012412358316387494,normal
レイトギャップ,20250424,375,375,1193104,3181.6106666666665,12454,33.21066666666667,0.4026666666666667,0.30666666666666664,0.4559694742108441,normal
レイトギャップ,20250425,385,385,1264470,3284.3376623376626,-30042,-78.03116883116883,0.38961038961038963,0.2883116883116883,-0.1543363718824664,normal
レイトギャップ,20250426,418,418,2520740,6030.478468899521,-138,-0.33014354066985646,0.41626794258373206,0.29904306220095694,0.27195459832683405,normal
レイトギャップ,20250427,418,418,1980146,4737.191387559808,-87591,-209.54784688995215,0.35167464114832536,0.24401913875598086,-0.8758760437050251,recovery
レイトギャップ,20250428,385,385,1365638,3547.1116883116883,27988,72.69610389610389,0.42337662337662335,0.3168831168831169,0.6725983447147372,normal
レイトギャップ,20250429,415,415,2108041,5079.616867469879,-46599,-112.2867469879518,0.3759036144578313,0.27710843373493976,-0.3422726776511513,normal
レイトギャップ,20250430,413,413,1891412,4579.690072639225,19033,46.08474576271186,0.423728813559322,0.33171912832929784,0.5266005070432441,normal
レイトギャップ,20250501,395,395,1417626,3588.926582278481,-26310,-66.60759493670886,0.3822784810126582,0.29620253164556964,-0.09166324266029083,normal
レイトギャップ,20250502,400,400,1392364,3480.91,-52839,-132.0975,0.375,0.29,-0.45096036987283294,normal
レイトギャップ,20250503,413,413,1983696,4803.138014527845,-68689,-166.31719128329297,0.36803874092009686,0.2711864406779661,-0.6386997895636233,normal
レイトギャップ,20250504,415,415,2024328,4877.898795180723,-104161,-250.99036144578312,0.3614457831325301,0.26265060240963856,-1.103242023392792,recovery
レイトギャップ,20250505,412,412,2093331,5080.900485436893,-68690,-166.7233009708738,0.3737864077669903,0.27427184466019416,-0.6409278282810402,normal
レイトギャップ,20250506,414,414,2331209,5630.93961352657,28287,68.32608695652173,0.4227053140096618,0.30676328502415456,0.6486231300500559,normal
レイトギャップ,20250507,377,377,1230174,3263.0610079575595,-36612,-97.11405835543766,0.3793103448275862,0.30238726790450926,-0.25903078819529934,normal
レイトギャップ,20250508,379,379,1121287,2958.5408970976255,-44041,-116.20316622691293,0.39577836411609496,0.3113456464379947,-0.36375932021321866,normal
レイトギャップ,20250509,368,368,1180083,3206.7472826086955,-7512,-20.41304347826087,0.3695652173913043,0.28532608695652173,0.16177382700490398,normal
レイトギャップ,20250510,401,401,1776830,4430.997506234414,-14061,-35.06483790523691,0.38154613466334164,0.30673316708229426,0.08138971832382372,normal
