hall,date,n_machines,active_machine_count,total_games,avg_games,total_diff,avg_diff_per_machine,plus_rate,hit104_rate,budget_zscore,budget_regime
金時,20250120,142,142,483693,3406.288732394366,41746,293.98591549295776,0.4154929577464789,0.323943661971831,1.842530659155321,strong
金時,20250121,127,127,243804,1919.716535433071,-16687,-131.39370078740157,0.3228346456692913,0.2677165354330709,-0.7417243878597087,normal
金時,20250122,118,118,223755,1896.2288135593221,2749,23.296610169491526,0.3474576271186441,0.288135593220339,0.1980461171548096,normal
金時,20250123,118,118,208037,1763.0254237288136,-8570,-72.62711864406779,0.3898305084745763,0.2542372881355932,-0.38470719501039147,normal
金時,20250124,125,125,251646,2013.168,-9705,-77.64,0.376,0.264,-0.4151613198634669,normal
金時,20250125,146,146,601358,4118.890410958904,60703,415.7739726027397,0.4794520547945205,0.3698630136986301,2.582414257725957,strong
金時,20250126,140,140,413051,2950.364285714286,62,0.44285714285714284,0.4,0.29285714285714287,0.05920559837595565,normal
金時,20250127,120,120,207893,1732.4416666666666,-290,-2.4166666666666665,0.4083333333333333,0.3416666666666667,0.041833494603237216,normal
金時,20250128,126,126,233562,1853.6666666666667,10074,79.95238095238095,0.3888888888888889,0.3253968253968254,0.542239764392741,normal
金時,20250129,129,129,237379,1840.1472868217054,16124,124.9922480620155,0.3488372093023256,0.29457364341085274,0.8158647794151958,strong
金時,20250130,129,129,251061,1946.2093023255813,-16876,-130.8217054263566,0.35658914728682173,0.2868217054263566,-0.7382494166996535,normal
金時,20250131,136,136,282005,2073.5661764705883,-35370,-260.0735294117647,0.3014705882352941,0.25735294117647056,-1.523476695314817,recovery
金時,20250201,134,134,404854,3021.2985074626868,-14693,-109.64925373134328,0.35074626865671643,0.27611940298507465,-0.6096230955116196,normal
金時,20250202,140,140,392622,2804.442857142857,12912,92.22857142857143,0.34285714285714286,0.29285714285714287,0.6168197536118387,normal
金時,20250203,122,122,240427,1970.7131147540983,15454,126.67213114754098,0.38524590163934425,0.28688524590163933,0.8260703609146703,strong
金時,20250204,116,116,253535,2185.646551724138,5437,46.87068965517241,0.4396551724137931,0.3793103448275862,0.34126274427558867,normal
金時,20250205,143,143,470454,3289.888111888112,-224,-1.5664335664335665,0.4125874125874126,0.2937062937062937,0.04699880835200058,normal
金時,20250207,124,124,254357,2051.266129032258,26095,210.44354838709677,0.3951612903225806,0.33064516129032256,1.3349962697063171,strong
金時,20250208,140,140,370368,2645.4857142857145,-12272,-87.65714285714286,0.32857142857142857,0.2642857142857143,-0.47601720245512463,normal
金時,20250209,139,139,355738,2559.26618705036,20572,148.0,0.4244604316546763,0.38848920863309355,0.9556408683263737,strong
金時,20250210,126,126,305956,2428.222222222222,18889,149.9126984126984,0.3492063492063492,0.30158730158730157,0.9672608433727937,strong
金時,20250211,144,144,438691,3046.465277777778,-40607,-281.99305555555554,0.3611111111111111,0.2916666666666667,-1.6566416235278685,recovery
金時,20250212,127,127,253447,1995.6456692913387,-12746,-100.36220472440945,0.33070866141732286,0.30708661417322836,-0.553202659859558,normal
金時,20250213,117,117,217147,1855.957264957265,356,3.0427350427350426,0.41025641025641024,0.3333333333333333,0.07500030815338443,normal
金時,20250214,128,128,260766,2037.234375,-6593,-51.5078125,0.359375,0.3125,-0.2564037422744436,normal
金時,20250216,146,146,431785,2957.431506849315,-2239,-15.335616438356164,0.3835616438356164,0.3219178082191781,-0.03665136896770147,normal
金時,20250217,116,116,216507,1866.4396551724137,-18545,-159.8706896551724,0.3793103448275862,0.29310344827586204,-0.9147270409930096,recovery
金時,20250218,121,121,223013,1843.0826446280992,-28063,-231.92561983471074,0.3305785123966942,0.23140495867768596,-1.3524732560257047,recovery
