date,month,weekday,expert,model,window,lambda,top1_tail,top1_pred,top1_actual_raw_diff,top1_prob_positive,top1_final_score,top2_tail,top2_pred,top2_actual_raw_diff,top2_prob_positive,top2_final_score,pred_span_top12,hit_at_2,hit_at_3
2026-01-22,2026-01,Thursday,3F_N,xgb_ranker_ndcg,recent_60d,0.75,3,0.9976564217237744,39000.0,0.5,0.9976564217237744,0,0.9965562697912252,28100.0,0.5,0.9965562697912252,0.0011001519325491982,1.0,1.0
2026-01-23,2026-01,Friday,2F_N,xgb_ranker_ndcg,full_2025,1.0,4,0.9754923351888521,22300.0,0.5,0.9754923351888521,2,0.7284120236185182,19200.0,0.5,0.7284120236185182,0.24708031157033394,1.0,1.0
2026-01-23,2026-01,Friday,3F_A,xgb_ranker_ndcg,full_2025,0.75,5,0.9264565593031532,7500.0,0.5,0.9264565593031532,0,0.254407222738664,6300.0,0.5,0.254407222738664,0.6720493365644892,1.0,1.0
2026-01-23,2026-01,Friday,3F_N,xgb_ranker_ndcg,recent_60d,0.75,0,0.8836013118967795,9400.0,0.5,0.8836013118967795,5,0.6897068483741763,10400.0,0.5,0.6897068483741763,0.1938944635226032,1.0,1.0
2026-01-24,2026-01,Saturday,2F_N,xgb_ranker_ndcg,full_2025,1.0,7,0.9159524507732696,31800.0,0.5,0.9159524507732696,6,0.87123142763076,32000.0,0.5,0.87123142763076,0.044721023142509586,1.0,1.0
2026-01-24,2026-01,Saturday,3F_A,xgb_ranker_ndcg,full_2025,0.75,0,0.9858240624607781,17500.0,0.5,0.9858240624607781,1,0.9808530246119185,16300.0,0.5,0.9808530246119185,0.004971037848859661,1.0,1.0
2026-01-24,2026-01,Saturday,3F_N,xgb_ranker_ndcg,recent_60d,0.75,4,0.9699250928450779,22700.0,0.5,0.9699250928450779,6,0.9387021972506459,24800.0,0.5,0.9387021972506459,0.031222895594432032,1.0,1.0
2026-01-25,2026-01,Sunday,2F_N,xgb_ranker_ndcg,full_2025,1.0,5,0.9039823753390276,23200.0,0.5,0.9039823753390276,6,0.2012970078863599,15300.0,0.5,0.2012970078863599,0.7026853674526676,1.0,1.0
2026-01-25,2026-01,Sunday,3F_A,xgb_ranker_ndcg,full_2025,0.75,3,0.6315309763570336,9600.0,0.5,0.6315309763570336,5,0.5605927907195544,8400.0,0.5,0.5605927907195544,0.07093818563747922,1.0,1.0
2026-01-25,2026-01,Sunday,3F_N,xgb_ranker_ndcg,recent_60d,0.75,4,0.9940201235481426,34200.0,0.5,0.9940201235481426,5,0.9878486522308331,19900.0,0.5,0.9878486522308331,0.0061714713173095515,1.0,1.0
2026-01-26,2026-01,Monday,2F_N,xgb_ranker_ndcg,full_2025,1.0,5,0.9992960007247413,28200.0,0.5,0.9992960007247413,7,0.9253145915525728,19700.0,0.5,0.9253145915525728,0.07398140917216856,1.0,1.0
2026-01-26,2026-01,Monday,3F_A,xgb_ranker_ndcg,full_2025,0.75,5,0.9638585950902665,8900.0,0.5,0.9638585950902665,3,0.8334067872813624,7900.0,0.5,0.8334067872813624,0.13045180780890409,1.0,1.0
