date,machine_number,machine_name,games_normalized,diff_coins_normalized,bb_count,rb_count,hall,payout,ym
20250529,2200,スマスロ北斗の拳,760,7011,61,1,ヒロキ東口店,4.075,202505
20250530,2215,かぐや様は告らせたい,1616,12011,44,2,ヒロキ東口店,3.477516501650165,202505
20250603,2077,ようこそ実力至上主義の教室へ,211,1220,8,9,ヒロキ東口店,2.9273301737756716,202506
20250607,2077,ようこそ実力至上主義の教室へ,2621,8652,65,74,ヒロキ東口店,2.1003433803891642,202506
20250608,2161,ゴッドイーター リザレクション,4646,18348,0,10,ヒロキ東口店,2.3164012053379253,202506
20250608,2225,革命機ヴァルヴレイヴ,3656,18522,97,0,ヒロキ東口店,2.688730853391685,202506
20250609,2360,ToLOVEるダークネス TRANCE ver.8.7,1891,5685,21,0,ヒロキ東口店,2.0021152829190902,202506
20250612,2188,スマスロ北斗の拳,428,1371,18,1,ヒロキ東口店,2.067757009345794,202506
20250612,2360,ToLOVEるダークネス TRANCE ver.8.7,573,3716,11,0,ヒロキ東口店,3.161721931355439,202506
20250613,2226,革命機ヴァルヴレイヴ,613,2326,24,1,ヒロキ東口店,2.2648178357803155,202506
20250613,2227,革命機ヴァルヴレイヴ,354,2683,19,1,ヒロキ東口店,3.5263653483992465,202506
20250613,2078,ULTRAMAN,854,3600,33,1,ヒロキ東口店,2.4051522248243558,202506
20250616,2170,スマスロ北斗の拳,962,4775,47,2,ヒロキ東口店,2.6545391545391546,202506
20250616,2361,ToLOVEるダークネス TRANCE ver.8.7,1562,5772,25,0,ヒロキ東口店,2.2317541613316263,202506
20250617,2128,機動戦士ガンダムSEED,2537,11141,0,2,ヒロキ東口店,2.463802391275785,202506
20250624,2171,スマスロ北斗の拳,972,3159,38,2,ヒロキ東口店,2.0833333333333335,202506
20250624,2368,回胴黙示録カイジ 狂宴,414,1626,8,0,ヒロキ東口店,2.3091787439613527,202506
20250625,2126,機動戦士ガンダムSEED,2890,9348,0,3,ヒロキ東口店,2.0782006920415226,202506
20250627,2080,スーパービンゴネオ,514,2761,16,0,ヒロキ東口店,2.7905317769130997,202506
20250628,2207,ゴジラ対エヴァンゲリオン,4175,14891,13,0,ヒロキ東口店,2.1889021956087826,202506
20250630,2150,吉宗(スマスロ),1755,5272,11,2,ヒロキ東口店,2.001329534662868,202506
20250701,2166,スマスロ北斗の拳,1315,10453,91,2,ヒロキ東口店,3.649683143219265,202507
20250701,2078,ULTRAMAN,1117,3936,48,4,ヒロキ東口店,2.1745747538048343,202507
20250703,2175,スマスロ北斗の拳,1766,7076,73,3,ヒロキ東口店,2.3355983389958475,202507
20250704,2168,スマスロ北斗の拳,1713,7928,77,2,ヒロキ東口店,2.5427125899980543,202507
20250704,2201,スマスロ北斗の拳,503,2326,27,2,ヒロキ東口店,2.5414181577203445,202507
20250704,2217,かぐや様は告らせたい,702,3078,12,0,ヒロキ東口店,2.4615384615384617,202507
20250704,2220,かぐや様は告らせたい,2982,9290,37,3,ヒロキ東口店,2.0384529398613904,202507
20250707,2200,スマスロ北斗の拳,3689,11250,123,6,ヒロキ東口店,2.016535646516671,202507
20250708,2185,スマスロ北斗の拳,355,1987,22,2,ヒロキ東口店,2.8657276995305163,202507
20250709,2077,ようこそ実力至上主義の教室へ,1532,5293,39,45,ヒロキ東口店,2.1516536118363794,202507
20250710,2205,スマスロ北斗の拳,1215,3949,44,2,ヒロキ東口店,2.0834019204389573,202507
20250710,2103,戦国乙女4 戦乱に閃く炯眼の軍師,2070,7098,15,0,ヒロキ東口店,2.1429951690821256,202507
20250710,2126,機動戦士ガンダムSEED,2031,7163,0,2,ヒロキ東口店,2.175611357295257,202507
20250711,2216,かぐや様は告らせたい,2506,8072,35,1,ヒロキ東口店,2.0736898111199786,202507
20250711,2080,スーパービンゴネオ,789,5685,21,0,ヒロキ東口店,3.4017743979721167,202507
20250712,2217,かぐや様は告らせたい,3490,17362,53,3,ヒロキ東口店,2.658261700095511,202507
20250713,2131,機動戦士ガンダムSEED,5674,17188,0,7,ヒロキ東口店,2.009752085536365,202507
20250714,2212,ダンベル何キロ持てる？,1334,6011,0,3,ヒロキ東口店,2.50199900049975,202507
20250715,2200,スマスロ北斗の拳,576,1817,24,3,ヒロキ東口店,2.0515046296296298,202507
20250715,2203,スマスロ北斗の拳,442,1388,15,2,ヒロキ東口店,2.046757164404223,202507
20250715,2227,革命機ヴァルヴレイヴ,377,1301,18,0,ヒロキ東口店,2.150309460654288,202507
20250715,2081,痛いのは嫌なので防御力に極振りしたいと思います。,601,3635,15,3,ヒロキ東口店,3.0160843039378813,202507
20250716,2126,機動戦士ガンダムSEED,2368,7551,0,3,ヒロキ東口店,2.0629222972972974,202507
20250719,2170,スマスロ北斗の拳,1156,7754,69,2,ヒロキ東口店,3.2358708189158016,202507
20250719,2078,ULTRAMAN,330,3171,25,2,ヒロキ東口店,4.203030303030303,202507
20250720,2225,革命機ヴァルヴレイヴ,3620,13196,117,7,ヒロキ東口店,2.2151012891344384,202507
20250722,2185,スマスロ北斗の拳,1142,3761,37,2,ヒロキ東口店,2.0977816695855225,202507
