hall,machine_name,period,dd,n,rb_rate_pooled,rb_rate_mean
ザシティ,ジャグラーガールズ,recent60d,7,4.0,0.0033009269726430026,0.00321425
ザシティ,ジャグラーガールズ,recent60d,8,4.0,0.0029236204166159093,0.002713
ザシティ,ジャグラーガールズ,recent60d,9,2.0,0.0035924232527759633,0.0035779999999999996
ザシティ,ジャグラーガールズ,recent60d,10,3.0,0.0024759284731774417,0.002295
ザシティ,ジャグラーガールズ,recent60d,11,3.0,0.0032679738562091504,0.0033526666666666666
ザシティ,ジャグラーガールズ,recent60d,12,1.0,0.0027021409270421948,0.002702
ザシティ,ジャグラーガールズ,recent60d,13,1.0,0.004512489927477841,0.004513
ザシティ,ジャグラーガールズ,recent60d,14,3.0,0.002420631226142817,0.0024649999999999997
ザシティ,ジャグラーガールズ,recent60d,15,3.0,0.0031892664687121963,0.003161
ザシティ,ジャグラーガールズ,recent60d,16,3.0,0.0027605244996549345,0.0026526666666666665
ザシティ,ジャグラーガールズ,recent60d,17,3.0,0.002827645163411587,0.002829
ザシティ,ジャグラーガールズ,recent60d,18,3.0,0.002949165696546372,0.002884666666666667
ザシティ,ジャグラーガールズ,recent60d,19,3.0,0.002984796194384852,0.0030016666666666664
ザシティ,ジャグラーガールズ,recent60d,20,3.0,0.0031532652891876193,0.003068
ザシティ,ジャグラーガールズ,recent60d,21,3.0,0.002392726112617642,0.002269666666666667
ザシティ,ジャグラーガールズ,recent60d,22,4.0,0.003044041450777202,0.0030675
ザシティ,ジャグラーガールズ,recent60d,23,3.0,0.0027001270648030497,0.0026056666666666663
ザシティ,ジャグラーガールズ,recent60d,24,4.0,0.002261513157894737,0.002235
ザシティ,ジャグラーガールズ,recent60d,25,2.0,0.0019957424161788184,0.001977
ザシティ,ジャグラーガールズ,recent60d,26,3.0,0.002399573409171703,0.0022283333333333335
ザシティ,ジャグラーガールズ,recent60d,27,2.0,0.002938935452269511,0.0029484999999999997
ザシティ,ジャグラーガールズ,recent60d,28,4.0,0.0031719284333647222,0.0031627499999999998
ザシティ,ジャグラーガールズ,recent60d,29,3.0,0.0027870178908567834,0.002770333333333333
ザシティ,ジャグラーガールズ,recent60d,30,4.0,0.002763151034878265,0.00286725
ザシティ,ジャグラーガールズ,recent60d,31,2.0,0.0026517383618149676,0.0026089999999999998
ザシティ,ネオアイムジャグラーEX,full,1,20.0,0.002542554969322224,0.0023784
ザシティ,ネオアイムジャグラーEX,full,2,14.0,0.002269924395431554,0.0022944285714285714
ザシティ,ネオアイムジャグラーEX,full,3,19.0,0.0028682908702417726,0.002747684210526316
ザシティ,ネオアイムジャグラーEX,full,4,23.0,0.002721988563867492,0.002626869565217391
ザシティ,ネオアイムジャグラーEX,full,5,18.0,0.002815953748582678,0.0025727777777777776
ザシティ,ネオアイムジャグラーEX,full,6,23.0,0.002885385059290009,0.002665608695652174
ザシティ,ネオアイムジャグラーEX,full,7,13.0,0.002205000856311012,0.0022029999999999997
ザシティ,ネオアイムジャグラーEX,full,8,23.0,0.002398515204873174,0.0023099565217391304
ザシティ,ネオアイムジャグラーEX,full,9,13.0,0.0024476987447698746,0.0024266923076923077
ザシティ,ネオアイムジャグラーEX,full,10,12.0,0.002588116596846007,0.00250775
ザシティ,ネオアイムジャグラーEX,full,11,16.0,0.0024317026949974008,0.00236775
ザシティ,ネオアイムジャグラーEX,full,12,10.0,0.0024218198918410532,0.0023918000000000003
ザシティ,ネオアイムジャグラーEX,full,13,12.0,0.0024976357331652076,0.0025455833333333333
ザシティ,ネオアイムジャグラーEX,full,14,12.0,0.002559896610000994,0.002583
ザシティ,ネオアイムジャグラーEX,full,15,22.0,0.0026119088600281655,0.002377409090909091
ザシティ,ネオアイムジャグラーEX,full,16,21.0,0.0025977442372825624,0.0025638095238095238
ザシティ,ネオアイムジャグラーEX,full,17,17.0,0.0022319834297550175,0.002258411764705882
ザシティ,ネオアイムジャグラーEX,full,18,26.0,0.002359566927222411,0.0022212692307692307
ザシティ,ネオアイムジャグラーEX,full,19,18.0,0.0026238901653759966,0.0024850555555555555
ザシティ,ネオアイムジャグラーEX,full,20,21.0,0.0024924431245691254,0.0024564761904761903
ザシティ,ネオアイムジャグラーEX,full,21,18.0,0.0026511212338699046,0.002409111111111111
ザシティ,ネオアイムジャグラーEX,full,22,18.0,0.002119508901937388,0.002149777777777778
ザシティ,ネオアイムジャグラーEX,full,23,14.0,0.0028489013924005557,0.002561142857142857
ザシティ,ネオアイムジャグラーEX,full,24,15.0,0.0028890774814467057,0.002768866666666667
ザシティ,ネオアイムジャグラーEX,full,25,20.0,0.0029207601562796343,0.0027318000000000004
ザシティ,ネオアイムジャグラーEX,full,26,15.0,0.002578830148868831,0.0026207333333333332
ザシティ,ネオアイムジャグラーEX,full,27,17.0,0.0026388142717188637,0.002534529411764706
ザシティ,ネオアイムジャグラーEX,full,28,22.0,0.0028619462798608122,0.0027296363636363638
ザシティ,ネオアイムジャグラーEX,full,29,18.0,0.0024081313526192337,0.002248277777777778
ザシティ,ネオアイムジャグラーEX,full,30,20.0,0.0029019531122631975,0.00269855
