hall,machine_name,n_machine_days,axis,outcome,test,statistic,p_value,effect_size,n_obs,n_levels,n_sparse_levels,note
蒲田7,グランベルム,556,day_of_week,hit104,chi2,4.389417372478187,0.6241329207096424,0.0,556,7,,
蒲田7,グランベルム,556,day_of_week,plus,chi2,3.1709325703813125,0.7871074833771997,0.0,556,7,,
蒲田7,グランベルム,556,dd,diff,kruskal,28.542029507071675,0.5417369469729556,0.0,556,31,0.0,
蒲田7,グランベルム,556,dd,hit104,chi2,31.19543072267913,0.4058452596907158,0.04534910379051757,556,31,,
蒲田7,グランベルム,556,dd,plus,chi2,27.745248258062936,0.5839345537726661,0.0,556,31,,
蒲田7,グランベルム,556,dd_bin,diff,kruskal,4.120596456408271,0.389930852526856,0.00021886834193878603,556,5,0.0,
蒲田7,グランベルム,556,dd_bin,hit104,chi2,2.740974800404274,0.6020638283674942,0.0,556,5,,
蒲田7,グランベルム,556,dd_bin,plus,chi2,2.1021049888868104,0.716985672520172,0.0,556,5,,
蒲田7,グランベルム,556,is_x_day,diff,kruskal,0.23944419115408408,0.6246078376596822,0.0,556,2,0.0,
蒲田7,グランベルム,556,is_x_day,hit104,chi2,1.0935236782803388,0.29569179237870946,0.012855550506896886,556,2,,
蒲田7,グランベルム,556,is_x_day,plus,chi2,0.7800012751146331,0.3771407498119518,0.0,556,2,,
蒲田7,ゴッドイーター リザレクション,5226,day_of_week,diff,kruskal,7.821061978669597,0.25150812033186587,0.00034892929271308624,5226,7,0.0,
蒲田7,ゴッドイーター リザレクション,5226,day_of_week,hit104,chi2,15.563508181365979,0.016298774743592398,0.0427798642574839,5226,7,,
蒲田7,ゴッドイーター リザレクション,5226,day_of_week,plus,chi2,11.299393374241571,0.07955248203278124,0.03184365287331842,5226,7,,
蒲田7,ゴッドイーター リザレクション,5226,dd,diff,kruskal,50.97587134333421,0.0097982795089597,0.004037703819698597,5226,31,0.0,
蒲田7,ゴッドイーター リザレクション,5226,dd,hit104,chi2,43.882398562479985,0.048876199557288176,0.05153464472083504,5226,31,,
蒲田7,ゴッドイーター リザレクション,5226,dd,plus,chi2,58.6778851336137,0.0013270860027195844,0.07407760647628235,5226,31,,
蒲田7,ゴッドイーター リザレクション,5226,dd_bin,diff,kruskal,12.193781355699844,0.015966956317608173,0.00156938926560043,5226,5,0.0,
蒲田7,ゴッドイーター リザレクション,5226,dd_bin,hit104,chi2,11.54640774488363,0.02106316177238117,0.038001869687156985,5226,5,,
蒲田7,ゴッドイーター リザレクション,5226,dd_bin,plus,chi2,12.29311076849836,0.015299656404322912,0.03983781839591199,5226,5,,
蒲田7,ゴッドイーター リザレクション,5226,is_x_day,diff,kruskal,2.2527962108507524,0.13337320712973483,0.00023981550743697405,5226,2,0.0,
蒲田7,ゴッドイーター リザレクション,5226,is_x_day,hit104,chi2,0.7647327390354997,0.38185147027298005,0.0,5226,2,,
蒲田7,ゴッドイーター リザレクション,5226,is_x_day,plus,chi2,5.051254131195668,0.024608120671072736,0.027844623206922926,5226,2,,
蒲田7,ゴーゴージャグラー3,8127,day_of_week,diff,kruskal,9.392383467938854,0.15268340202549327,0.0004177812152634057,8127,7,0.0,
蒲田7,ゴーゴージャグラー3,8127,day_of_week,hit104,chi2,5.158511256262622,0.523649714208944,0.0,8127,7,,
蒲田7,ゴーゴージャグラー3,8127,day_of_week,plus,chi2,13.412935574310692,0.03692755327435718,0.030201956447533797,8127,7,,
蒲田7,ゴーゴージャグラー3,8127,dd,diff,kruskal,61.45524456875632,0.0006114517058310555,0.0038852821848760276,8127,31,0.0,
蒲田7,ゴーゴージャグラー3,8127,dd,hit104,chi2,66.0440966759504,0.00016101501199074157,0.06659726968033755,8127,31,,
蒲田7,ゴーゴージャグラー3,8127,dd,plus,chi2,56.87764331394188,0.0021616893365389786,0.05750788008756192,8127,31,,
蒲田7,ゴーゴージャグラー3,8127,dd_bin,diff,kruskal,3.631605212310342,0.4581515439720327,0.0,8127,5,0.0,
蒲田7,ゴーゴージャグラー3,8127,dd_bin,hit104,chi2,5.713781153213254,0.22156721808941837,0.01452034367752238,8127,5,,
蒲田7,ゴーゴージャグラー3,8127,dd_bin,plus,chi2,2.334438702159477,0.6745062007563207,0.0,8127,5,,
蒲田7,ゴーゴージャグラー3,8127,is_x_day,diff,kruskal,1.188676483861093,0.275596687807558,2.3221721090596065e-05,8127,2,0.0,
蒲田7,ゴーゴージャグラー3,8127,is_x_day,hit104,chi2,5.423622427025334,0.019866102127610162,0.02333160304700754,8127,2,,
蒲田7,ゴーゴージャグラー3,8127,is_x_day,plus,chi2,15.095239401281173,0.00010222074945110891,0.04164817031034837,8127,2,,
蒲田7,シャーマンキング,1180,day_of_week,diff,kruskal,6.207608328281101,0.40034024849130206,0.00017698919717058946,1180,7,0.0,
蒲田7,シャーマンキング,1180,day_of_week,hit104,chi2,5.3592265794236695,0.49863162851114906,0.0,1180,7,,
蒲田7,シャーマンキング,1180,day_of_week,plus,chi2,9.10566074321387,0.16772240743881758,0.051281904074837285,1180,7,,
蒲田7,シャーマンキング,1180,dd,diff,kruskal,29.214860685543847,0.5063314406430489,0.0,1180,31,0.0,
蒲田7,シャーマンキング,1180,dd,hit104,chi2,29.65655253434852,0.48333999925032434,0.0,1180,31,,
蒲田7,シャーマンキング,1180,dd,plus,chi2,27.417435998243807,0.6012779610263043,0.0,1180,31,,
蒲田7,シャーマンキング,1180,dd_bin,diff,kruskal,1.8424405869768485,0.7647091298993147,0.0,1180,5,0.0,
蒲田7,シャーマンキング,1180,dd_bin,hit104,chi2,5.187903049674861,0.2685550859181605,0.031696600237408265,1180,5,,
蒲田7,シャーマンキング,1180,dd_bin,plus,chi2,5.168648195136735,0.27042670528667945,0.03143792202512687,1180,5,,
蒲田7,シャーマンキング,1180,is_x_day,diff,kruskal,3.182188327832117,0.07444496706741613,0.001852451891198741,1180,2,0.0,
蒲田7,シャーマンキング,1180,is_x_day,hit104,chi2,0.9549873238791236,0.328453057567545,0.0,1180,2,,
蒲田7,シャーマンキング,1180,is_x_day,plus,chi2,0.20182449884180248,0.6532521761215133,0.0,1180,2,,
蒲田7,ジャグラーガールズ,3175,day_of_week,diff,kruskal,6.136891453987504,0.408031572236488,4.321068623342926e-05,3175,7,0.0,
蒲田7,ジャグラーガールズ,3175,day_of_week,hit104,chi2,7.138022928155476,0.30827142452301415,0.01891956144360353,3175,7,,
蒲田7,ジャグラーガールズ,3175,day_of_week,plus,chi2,11.974075661326406,0.06254964966922684,0.04337736806409655,3175,7,,
蒲田7,ジャグラーガールズ,3175,dd,diff,kruskal,61.01467571558172,0.0006926207667969114,0.00986471873905271,3175,31,0.0,
蒲田7,ジャグラーガールズ,3175,dd,hit104,chi2,54.40428513902434,0.004143089859091986,0.0876688860101094,3175,31,,
蒲田7,ジャグラーガールズ,3175,dd,plus,chi2,65.5154299619898,0.00018837541372950499,0.10576629741730749,3175,31,,
蒲田7,ジャグラーガールズ,3175,dd_bin,diff,kruskal,11.599240255739623,0.02059404380247227,0.002397236673734897,3175,5,0.0,
蒲田7,ジャグラーガールズ,3175,dd_bin,hit104,chi2,9.135337903384738,0.05780427836179956,0.04021867672666414,3175,5,,
蒲田7,ジャグラーガールズ,3175,dd_bin,plus,chi2,9.284634963376979,0.0543656586341053,0.040799258244944084,3175,5,,
蒲田7,ジャグラーガールズ,3175,is_x_day,diff,kruskal,8.459961048164832,0.0036304963085274458,0.0023510750230585666,3175,2,0.0,
蒲田7,ジャグラーガールズ,3175,is_x_day,hit104,chi2,1.24604220508371,0.26430974312854216,0.008798793553339684,3175,2,,
蒲田7,ジャグラーガールズ,3175,is_x_day,plus,chi2,19.877817501482,8.255267344148673e-06,0.07712032088047419,3175,2,,
蒲田7,スマスロ サンダーV,360,day_of_week,diff,kruskal,5.06918759725636,0.5349704530493318,0.0,360,7,0.0,
蒲田7,スマスロ サンダーV,360,day_of_week,hit104,chi2,6.819466248037674,0.3378661552593903,0.04728740387153233,360,7,,
