hall,machine_name,axis,outcome,axis_level,axis_level_order,n,avg_diff,plus_rate,hit104_rate
みとや,スマスロ サンダーV,dd,hit104,7,7,12,264.4166666666667,41.66666666666667,33.33333333333333
みとや,スマスロ サンダーV,dd,hit104,8,8,12,-206.33333333333334,33.33333333333333,16.666666666666664
みとや,スマスロ サンダーV,dd,hit104,9,9,12,-382.4166666666667,41.66666666666667,25.0
みとや,スマスロ サンダーV,dd,hit104,10,10,12,-481.25,8.333333333333332,8.333333333333332
みとや,スマスロ サンダーV,dd,hit104,11,11,11,379.27272727272725,27.27272727272727,27.27272727272727
みとや,スマスロ サンダーV,dd,hit104,12,12,8,-198.75,25.0,25.0
みとや,スマスロ サンダーV,dd,hit104,13,13,12,223.83333333333334,41.66666666666667,33.33333333333333
みとや,スマスロ サンダーV,dd,hit104,14,14,12,-424.8333333333333,33.33333333333333,8.333333333333332
みとや,スマスロ サンダーV,dd,hit104,15,15,11,-64.54545454545455,36.36363636363637,36.36363636363637
みとや,スマスロ サンダーV,dd,hit104,16,16,12,97.0,50.0,41.66666666666667
みとや,スマスロ サンダーV,dd,hit104,17,17,12,433.5,58.333333333333336,33.33333333333333
みとや,スマスロ サンダーV,dd,hit104,18,18,11,-421.6363636363636,18.181818181818183,18.181818181818183
みとや,スマスロ サンダーV,dd,hit104,19,19,11,179.9090909090909,63.63636363636363,63.63636363636363
みとや,スマスロ サンダーV,dd,hit104,20,20,12,-444.75,25.0,8.333333333333332
みとや,スマスロ サンダーV,dd,hit104,21,21,10,64.8,30.0,30.0
みとや,スマスロ サンダーV,dd,hit104,22,22,12,78.25,41.66666666666667,41.66666666666667
みとや,スマスロ サンダーV,dd,hit104,23,23,12,1000.8333333333334,83.33333333333334,66.66666666666666
みとや,スマスロ サンダーV,dd,hit104,24,24,12,-413.0833333333333,16.666666666666664,8.333333333333332
