hall,weekday,is_novel,machine_name,category,n,hit104_rate,baseline_hit104_rate,residual,rank_desc,rank_asc,p_value,q_value,is_machine_significant
楽園,日,False,ありふれた職業で世界最強,other,127,32.28346456692913,27.42382271468144,4.8596418522476945,18,164,0.13191569547891624,0.5190595843844312,False
楽園,日,False,ToLOVEるダークネス TRANCE ver.8.7,other,109,40.36697247706422,35.68147013782542,4.685502339238802,19,163,0.22789928087263622,0.5892824262563879,False
楽園,日,False,ゴブリンスレイヤー,other,33,33.33333333333333,28.75816993464052,4.575163398692808,20,162,0.440049592501263,0.7343730050436221,False
楽園,日,False,聖戦士ダンバイン,other,108,41.66666666666667,37.5,4.166666666666671,21,161,0.31803536776529295,0.6703340037100431,False
楽園,日,False,この素晴らしい世界に祝福を！,other,234,33.76068376068376,29.724137931034484,4.0365458296492776,22,160,0.11263457430773605,0.4950317100230561,False
楽園,日,False,ドリフターズ,other,81,37.03703703703704,33.0166270783848,4.0204099586522375,23,159,0.34224416374635347,0.6703340037100431,False
楽園,日,False,緑ドン VIVA!情熱南米編 REVIVAL,other,69,28.985507246376812,25.068119891008173,3.917387355368639,24,158,0.3286498102290899,0.6703340037100431,False
楽園,日,False,頭文字D 2nd,other,95,33.68421052631579,29.982046678635548,3.7021638476802394,25,157,0.36666734907561027,0.6772121447212802,False
楽園,日,False,幼女戦記,other,71,35.2112676056338,31.510416666666668,3.7008509389671325,26,156,0.44008644657794055,0.7343730050436221,False
楽園,日,False,デビル メイ クライ5 スタイリッシュトライブ,other,117,35.8974358974359,32.2962962962963,3.6011396011396,27,155,0.3203427042501139,0.6703340037100431,False
楽園,日,False,うみねこのなく頃に2,bt,67,37.3134328358209,33.91304347826087,3.40038935756003,28,154,0.5175802794159028,0.8007011160194736,False
楽園,日,False,マッピー,bt,156,43.58974358974359,40.33613445378151,3.25360913596208,29,153,0.3278593344929682,0.6703340037100431,False
楽園,日,False,OVERLORD絶対支配者光臨II,other,24,33.33333333333333,30.17241379310345,3.16091954022988,30,152,0.657764128305983,0.8627196175607457,False
楽園,日,False,スーパー海物語 IN JAPAN祭,other,32,31.25,28.14814814814815,3.101851851851851,31,151,0.5582823067459982,0.8282712911559481,False
楽園,日,False,機動戦士ガンダムSEED,other,53,32.075471698113205,29.078014184397162,2.997457513716043,32,150,0.544405005452199,0.8143579007177524,False
楽園,日,False,甲鉄城のカバネリ 海門(うなと)決戦,other,214,33.177570093457945,30.646235842771485,2.5313342506864593,33,149,0.3716820431387249,0.6795398970516081,False
楽園,日,False,ゾンビランドサガ,other,113,29.20353982300885,26.68918918918919,2.51435063381966,34,148,0.45401866074573827,0.7343730050436221,False
楽園,日,False,転生したらスライムだった件,other,29,31.03448275862069,28.651685393258425,2.382797365362265,35,147,0.6851713211762274,0.8681964349550614,False
楽園,日,False,SHAKE BONUS TRIGGER,bt,64,34.375,32.05417607223476,2.3208239277652396,36,146,0.6870539303171267,0.8681964349550614,False
楽園,日,False,ディスクアップ ULTRAREMIX,bt,604,40.562913907284766,38.53744939271255,2.0254645145722137,37,145,0.22492631331116142,0.5892824262563879,False
楽園,日,False,押忍!番長ZERO,other,375,36.0,33.97894736842105,2.0210526315789465,38,144,0.325519978328647,0.6703340037100431,False
楽園,日,False,鉄拳5,other,84,36.904761904761905,34.89795918367347,2.006802721088434,39,143,0.6471627701090494,0.8627196175607457,False
楽園,日,False,マクロスフロンティア4,other,89,31.46067415730337,29.471544715447155,1.989129441856214,40,142,0.6406219490514988,0.8627196175607457,False
楽園,日,False,ファイヤードリフト,bt,51,33.33333333333333,31.46551724137931,1.867816091954019,41,141,0.7621256843507523,0.8957451225161439,False
楽園,日,False,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,other,219,31.506849315068493,29.64366944655042,1.863179868518074,42,140,0.45862746476852,0.7343730050436221,False
楽園,日,False,東京喰種,other,778,35.2185089974293,33.422664624808576,1.7958443726207278,43,139,0.22281859852746444,0.5892824262563879,False
楽園,日,False,モンスターハンターワールド:アイスボーン,other,139,35.25179856115108,33.714285714285715,1.5375128468653614,44,138,0.6530611193139718,0.8627196175607457,False
楽園,日,False,沖ドキ!BLACK,oki,502,39.243027888446214,37.9126060987111,1.3304217897351123,45,137,0.4616150219575451,0.7343730050436221,False
楽園,日,False,ワードオブライツII,bt,127,36.22047244094488,34.92268041237113,1.2977920285737525,46,136,0.7100021847975626,0.8681964349550614,False
楽園,日,False,アイドルマスター ミリオンライブ！ ネクストプロローグ,other,36,27.77777777777778,26.589595375722542,1.1881824020552365,47,135,0.8502907941222696,0.9559169797275205,False
楽園,日,False,ガールズ&パンツァー 最終章,other,125,31.2,30.273752012882447,0.9262479871175522,48,134,0.7703429397713297,0.8995617554749076,False
楽園,日,False,革命機ヴァルヴレイヴ2,other,320,32.5,31.711317659923456,0.7886823400765444,49,133,0.7183294185095346,0.8681964349550614,False
楽園,日,False,ゴーゴージャグラー3,jug,1087,25.29898804047838,24.658451647468524,0.6405363930098567,50,132,0.5728824335897338,0.8335208487653377,False
楽園,日,False,ハードボイルド,other,66,37.878787878787875,37.25,0.6287878787878753,51,131,0.8991782300665903,0.9804292749521255,False
楽園,日,False,モンキーターンV,other,943,29.056203605514312,28.64438254410399,0.41182106141032193,52,130,0.7456948705702167,0.8821619057072498,False
楽園,日,False,桃太郎電鉄 ～パチスロも定番!～,other,34,29.411764705882355,29.03225806451613,0.37950664136622336,53,129,1.0,1.0,False
楽園,日,False,スーパーブラックジャック,other,461,30.80260303687636,30.54378531073446,0.25881772614189913,54,128,0.8794796687368376,0.9706452441546805,False
楽園,日,False,劇場版 魔法少女まどか☆マギカ[前編]始まりの物語/[後編]永遠の物語,other,102,30.392156862745097,30.139372822299652,0.25278404044544445,55,127,0.9145249454711759,0.9852917567278741,False
楽園,日,False,蛇喰夢子という女,bt,78,38.46153846153847,38.386308068459655,0.07523039307881163,56,126,1.0,1.0,False
楽園,日,False,ソードアート・オンライン,other,241,31.535269709543567,31.65905631659056,-0.12378660704699485,57,125,1.0,1.0,False
