index,debut_phase,avg_diff,avg_diff_other,win_rate,payout_rate,avg_diff_vs_other,hit@10,lift@10,hit@20,lift@20,hit@50,lift@50,hit_t2500,lift_t2500,hit_t3500,lift_t3500,hit_t4500,lift_t4500,test_date,variant,window,event_type,selection
1,15-60日,200.0,211.44578313253012,38.0,100.8613575301365,-11.445783132530124,1.0,1.4280000000000002,1.0,0.7140000000000001,2.0,0.5712,4.0,0.6719999999999999,3.0,0.765,2.0,0.7515789473684211,2025-10-09,v12c_tuned,90,non_event,top50
2,61-180日,-957.1428571428571,234.0,14.285714285714285,78.50213441148344,-1191.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-09,v12c_tuned,90,non_event,top50
3,pre_existing,374.0,198.34337349397592,46.0,99.40157006882178,175.65662650602408,1.0,1.4280000000000002,1.0,0.7140000000000001,3.0,0.8568,6.0,1.008,4.0,1.02,2.0,0.7515789473684211,2025-10-09,v12c_tuned,90,non_event,top50
0,1-14日,-953.8461538461538,254.65116279069767,30.76923076923077,93.69233100942978,-1208.4973166368516,1.0,2.746153846153846,2.0,2.746153846153846,2.0,1.0984615384615384,3.0,0.9692307692307692,3.0,1.4711538461538463,2.0,1.4453441295546559,2025-10-09,v12c_tuned,90,non_event,bottom50
1,15-60日,-274.0,247.13855421686748,36.0,94.880378794801,-521.1385542168675,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33599999999999997,1.0,0.255,0.0,0.0,2025-10-09,v12c_tuned,90,non_event,bottom50
2,61-180日,-957.1428571428571,234.0,14.285714285714285,78.50213441148344,-1191.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-09,v12c_tuned,90,non_event,bottom50
3,pre_existing,420.0,194.87951807228916,34.0,99.89691449284514,225.12048192771084,1.0,1.4280000000000002,3.0,2.1420000000000003,4.0,1.1424,7.0,1.176,4.0,1.02,3.0,1.1273684210526316,2025-10-09,v12c_tuned,90,non_event,bottom50
0,1-14日,-953.8461538461538,254.65116279069767,30.76923076923077,93.69233100942978,-1208.4973166368516,1.0,2.746153846153846,2.0,2.746153846153846,2.0,1.0984615384615384,3.0,0.9692307692307692,3.0,1.4711538461538463,2.0,1.4453441295546559,2025-10-09,v12d_tuned_half,90,non_event,top50
1,15-60日,200.0,211.44578313253012,38.0,100.8613575301365,-11.445783132530124,1.0,1.4280000000000002,1.0,0.7140000000000001,2.0,0.5712,4.0,0.6719999999999999,3.0,0.765,2.0,0.7515789473684211,2025-10-09,v12d_tuned_half,90,non_event,top50
2,61-180日,-957.1428571428571,234.0,14.285714285714285,78.50213441148344,-1191.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-09,v12d_tuned_half,90,non_event,top50
3,pre_existing,374.0,198.34337349397592,46.0,99.40157006882178,175.65662650602408,1.0,1.4280000000000002,1.0,0.7140000000000001,3.0,0.8568,6.0,1.008,4.0,1.02,2.0,0.7515789473684211,2025-10-09,v12d_tuned_half,90,non_event,top50
0,1-14日,-953.8461538461538,254.65116279069767,30.76923076923077,93.69233100942976,-1208.4973166368516,1.0,2.746153846153846,2.0,2.746153846153846,2.0,1.0984615384615384,3.0,0.9692307692307692,3.0,1.4711538461538463,2.0,1.4453441295546559,2025-10-09,v12d_tuned_half,90,non_event,bottom50
1,15-60日,-274.0,247.13855421686748,36.0,94.880378794801,-521.1385542168675,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33599999999999997,1.0,0.255,0.0,0.0,2025-10-09,v12d_tuned_half,90,non_event,bottom50
2,61-180日,-957.1428571428571,234.0,14.285714285714285,78.50213441148344,-1191.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-09,v12d_tuned_half,90,non_event,bottom50
3,pre_existing,420.0,194.87951807228916,34.0,99.89691449284514,225.12048192771084,1.0,1.4280000000000002,3.0,2.1420000000000003,4.0,1.1424,7.0,1.176,4.0,1.02,3.0,1.1273684210526316,2025-10-09,v12d_tuned_half,90,non_event,bottom50
0,1-14日,650.0,187.7906976744186,42.30769230769231,107.31013108212329,462.2093023255814,0.0,0.0,1.0,1.373076923076923,5.0,2.746153846153846,7.0,1.866318147871546,5.0,2.049368541905855,5.0,2.6405325443786984,2025-10-10,v12c_tuned,90,non_event,top50
1,15-60日,-354.0,246.6867469879518,38.0,95.55227277246921,-600.6867469879518,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.41592233009708734,1.0,0.21313432835820895,1.0,0.2746153846153846,2025-10-10,v12c_tuned,90,non_event,top50
2,61-180日,-828.5714285714286,225.28571428571428,14.285714285714285,90.72448978078542,-1053.857142857143,1.0,5.1,1.0,2.55,1.0,1.02,1.0,0.49514563106796117,1.0,0.7611940298507462,1.0,0.9807692307692308,2025-10-10,v12c_tuned,90,non_event,top50
3,pre_existing,-92.0,226.9578313253012,38.0,99.23708839485576,-318.9578313253012,0.0,0.0,0.0,0.0,1.0,0.2856,6.0,0.8318446601941747,2.0,0.4262686567164179,1.0,0.2746153846153846,2025-10-10,v12c_tuned,90,non_event,top50
0,1-14日,650.0,187.7906976744186,42.30769230769231,107.31013108212326,462.2093023255814,0.0,0.0,1.0,1.373076923076923,5.0,2.746153846153846,7.0,1.866318147871546,5.0,2.049368541905855,5.0,2.6405325443786984,2025-10-10,v12c_tuned,90,non_event,bottom50
1,15-60日,-102.0,227.710843373494,38.0,97.53380417926907,-329.71084337349396,0.0,0.0,1.0,0.7140000000000001,2.0,0.5712,6.0,0.8318446601941747,4.0,0.8525373134328358,3.0,0.8238461538461539,2025-10-10,v12c_tuned,90,non_event,bottom50
2,61-180日,-828.5714285714286,225.28571428571428,14.285714285714285,90.72448978078539,-1053.857142857143,1.0,5.1,1.0,2.55,1.0,1.02,1.0,0.49514563106796117,1.0,0.7611940298507462,1.0,0.9807692307692308,2025-10-10,v12c_tuned,90,non_event,bottom50
3,pre_existing,418.0,188.55421686746988,38.0,103.90619261908759,229.44578313253012,2.0,2.8560000000000003,3.0,2.1420000000000003,7.0,1.9992,11.0,1.5250485436893204,8.0,1.7050746268656716,7.0,1.9223076923076923,2025-10-10,v12c_tuned,90,non_event,bottom50
0,1-14日,650.0,187.7906976744186,42.30769230769231,107.31013108212329,462.2093023255814,0.0,0.0,1.0,1.373076923076923,5.0,2.746153846153846,7.0,1.866318147871546,5.0,2.049368541905855,5.0,2.6405325443786984,2025-10-10,v12d_tuned_half,90,non_event,top50
1,15-60日,-354.0,246.6867469879518,38.0,95.55227277246918,-600.6867469879518,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.41592233009708734,1.0,0.21313432835820895,1.0,0.2746153846153846,2025-10-10,v12d_tuned_half,90,non_event,top50
2,61-180日,-828.5714285714286,225.28571428571428,14.285714285714285,90.72448978078542,-1053.857142857143,1.0,5.1,1.0,2.55,1.0,1.02,1.0,0.49514563106796117,1.0,0.7611940298507462,1.0,0.9807692307692308,2025-10-10,v12d_tuned_half,90,non_event,top50
3,pre_existing,-92.0,226.9578313253012,38.0,99.23708839485576,-318.9578313253012,0.0,0.0,0.0,0.0,1.0,0.2856,6.0,0.8318446601941747,2.0,0.4262686567164179,1.0,0.2746153846153846,2025-10-10,v12d_tuned_half,90,non_event,top50
0,1-14日,650.0,187.7906976744186,42.30769230769231,107.31013108212326,462.2093023255814,0.0,0.0,1.0,1.373076923076923,5.0,2.746153846153846,7.0,1.866318147871546,5.0,2.049368541905855,5.0,2.6405325443786984,2025-10-10,v12d_tuned_half,90,non_event,bottom50
1,15-60日,-36.0,222.74096385542168,38.0,98.11544363035392,-258.7409638554217,0.0,0.0,1.0,0.7140000000000001,2.0,0.5712,6.0,0.8318446601941747,4.0,0.8525373134328358,3.0,0.8238461538461539,2025-10-10,v12d_tuned_half,90,non_event,bottom50
2,61-180日,-828.5714285714286,225.28571428571428,14.285714285714285,90.72448978078539,-1053.857142857143,1.0,5.1,1.0,2.55,1.0,1.02,1.0,0.49514563106796117,1.0,0.7611940298507462,1.0,0.9807692307692308,2025-10-10,v12d_tuned_half,90,non_event,bottom50
3,pre_existing,418.0,188.55421686746988,38.0,103.90619261908759,229.44578313253012,2.0,2.8560000000000003,3.0,2.1420000000000003,7.0,1.9992,11.0,1.5250485436893204,8.0,1.7050746268656716,7.0,1.9223076923076923,2025-10-10,v12d_tuned_half,90,non_event,bottom50
0,1-14日,-1450.0,-138.8081395348837,23.076923076923077,90.76632924809408,-1311.1918604651164,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6865384615384615,0.0,0.0,0.0,0.0,2025-10-11,v12c_tuned,90,event,top50
1,15-60日,-228.0,-183.43373493975903,32.0,96.31474248882284,-44.566265060240966,0.0,0.0,1.0,0.7140000000000001,5.0,1.428,7.0,1.2495,5.0,1.428,4.0,1.68,2025-10-11,v12c_tuned,90,event,top50
2,61-180日,-692.8571428571429,-176.42857142857142,21.428571428571427,89.23405643275878,-516.4285714285714,0.0,0.0,0.0,0.0,1.0,1.02,1.0,0.6375,1.0,1.02,0.0,0.0,2025-10-11,v12c_tuned,90,event,top50
3,pre_existing,-434.0,-167.92168674698794,44.0,95.41202443280146,-266.0783132530121,0.0,0.0,1.0,0.7140000000000001,4.0,1.1424,4.0,0.7140000000000001,4.0,1.1424,1.0,0.42,2025-10-11,v12c_tuned,90,event,top50
0,1-14日,-1450.0,-138.8081395348837,23.076923076923077,90.76632924809411,-1311.1918604651164,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6865384615384615,0.0,0.0,0.0,0.0,2025-10-11,v12c_tuned,90,event,bottom50
1,15-60日,-208.0,-184.93975903614458,34.0,96.19435009239818,-23.06024096385542,0.0,0.0,1.0,0.7140000000000001,5.0,1.428,7.0,1.2495,5.0,1.428,3.0,1.26,2025-10-11,v12c_tuned,90,event,bottom50
2,61-180日,-692.8571428571429,-176.42857142857142,21.428571428571427,89.2340564327588,-516.4285714285714,0.0,0.0,0.0,0.0,1.0,1.02,1.0,0.6375,1.0,1.02,0.0,0.0,2025-10-11,v12c_tuned,90,event,bottom50
3,pre_existing,696.0,-253.0120481927711,48.0,125.67581188387709,949.0120481927711,2.0,2.8560000000000003,4.0,2.8560000000000003,7.0,1.9992,12.0,2.1420000000000003,7.0,1.9992,5.0,2.1,2025-10-11,v12c_tuned,90,event,bottom50
0,1-14日,-1450.0,-138.8081395348837,23.076923076923077,90.76632924809411,-1311.1918604651164,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6865384615384615,0.0,0.0,0.0,0.0,2025-10-11,v12d_tuned_half,90,event,top50
1,15-60日,-228.0,-183.43373493975903,32.0,96.31474248882284,-44.566265060240966,0.0,0.0,1.0,0.7140000000000001,5.0,1.428,7.0,1.2495,5.0,1.428,4.0,1.68,2025-10-11,v12d_tuned_half,90,event,top50
2,61-180日,-692.8571428571429,-176.42857142857142,21.428571428571427,89.23405643275878,-516.4285714285714,0.0,0.0,0.0,0.0,1.0,1.02,1.0,0.6375,1.0,1.02,0.0,0.0,2025-10-11,v12d_tuned_half,90,event,top50
3,pre_existing,-434.0,-167.92168674698794,44.0,95.41202443280146,-266.0783132530121,0.0,0.0,1.0,0.7140000000000001,4.0,1.1424,4.0,0.7140000000000001,4.0,1.1424,1.0,0.42,2025-10-11,v12d_tuned_half,90,event,top50
0,1-14日,-1450.0,-138.8081395348837,23.076923076923077,90.76632924809411,-1311.1918604651164,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6865384615384615,0.0,0.0,0.0,0.0,2025-10-11,v12d_tuned_half,90,event,bottom50
1,15-60日,-308.0,-177.40963855421685,32.0,95.65733100156264,-130.59036144578315,0.0,0.0,1.0,0.7140000000000001,4.0,1.1424,6.0,1.0710000000000002,4.0,1.1424,3.0,1.26,2025-10-11,v12d_tuned_half,90,event,bottom50
2,61-180日,-692.8571428571429,-176.42857142857142,21.428571428571427,89.2340564327588,-516.4285714285714,0.0,0.0,0.0,0.0,1.0,1.02,1.0,0.6375,1.0,1.02,0.0,0.0,2025-10-11,v12d_tuned_half,90,event,bottom50
3,pre_existing,696.0,-253.0120481927711,48.0,125.67581188387709,949.0120481927711,2.0,2.8560000000000003,4.0,2.8560000000000003,7.0,1.9992,12.0,2.1420000000000003,7.0,1.9992,5.0,2.1,2025-10-11,v12d_tuned_half,90,event,bottom50
0,1-14日,-1238.4615384615386,400.0,26.923076923076923,92.88040056734037,-1638.4615384615386,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.44652908067542213,1.0,0.3476144109055501,0.0,0.0,2025-10-13,v12c_tuned,90,non_event,top50
1,15-60日,580.4347826086956,323.8023952095808,47.82608695652174,101.12197721184766,256.6323873991148,0.0,0.0,1.0,0.7760869565217391,3.0,0.931304347826087,9.0,1.1357370095440085,4.0,0.7859108420473309,3.0,0.7391304347826088,2025-10-13,v12c_tuned,90,non_event,top50
2,61-180日,873.0769230769231,320.20348837209303,38.46153846153847,101.76812217161053,552.8734347048301,0.0,0.0,1.0,1.373076923076923,4.0,2.1969230769230768,8.0,1.7861163227016885,8.0,2.780915287244401,7.0,3.0512820512820515,2025-10-13,v12c_tuned,90,non_event,top50
3,pre_existing,-218.0,382.37951807228916,42.0,99.6322957443764,-600.3795180722891,0.0,0.0,0.0,0.0,3.0,0.8568,7.0,0.8126829268292683,5.0,0.9037974683544304,4.0,0.9066666666666666,2025-10-13,v12c_tuned,90,non_event,top50
0,1-14日,-1238.4615384615386,400.0,26.923076923076923,92.88040056734037,-1638.4615384615386,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.44652908067542213,1.0,0.3476144109055501,0.0,0.0,2025-10-13,v12c_tuned,90,non_event,bottom50
1,15-60日,580.4347826086956,323.8023952095808,47.82608695652174,101.12197721184766,256.6323873991148,0.0,0.0,1.0,0.7760869565217391,3.0,0.931304347826087,9.0,1.1357370095440085,4.0,0.7859108420473309,3.0,0.7391304347826088,2025-10-13,v12c_tuned,90,non_event,bottom50
2,61-180日,873.0769230769231,320.20348837209303,38.46153846153847,101.76812217161051,552.8734347048301,0.0,0.0,1.0,1.373076923076923,4.0,2.1969230769230768,8.0,1.7861163227016885,8.0,2.780915287244401,7.0,3.0512820512820515,2025-10-13,v12c_tuned,90,non_event,bottom50
3,pre_existing,-222.0,382.6807228915663,48.0,98.37881152461642,-604.6807228915663,1.0,1.4280000000000002,1.0,0.7140000000000001,1.0,0.2856,6.0,0.6965853658536586,2.0,0.3615189873417722,2.0,0.4533333333333333,2025-10-13,v12c_tuned,90,non_event,bottom50
0,1-14日,-1238.4615384615386,400.0,26.923076923076923,92.88040056734037,-1638.4615384615386,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.44652908067542213,1.0,0.3476144109055501,0.0,0.0,2025-10-13,v12d_tuned_half,90,non_event,top50
1,15-60日,580.4347826086956,323.8023952095808,47.82608695652174,101.12197721184764,256.6323873991148,0.0,0.0,1.0,0.7760869565217391,3.0,0.931304347826087,9.0,1.1357370095440085,4.0,0.7859108420473309,3.0,0.7391304347826088,2025-10-13,v12d_tuned_half,90,non_event,top50
2,61-180日,873.0769230769231,320.20348837209303,38.46153846153847,101.76812217161053,552.8734347048301,0.0,0.0,1.0,1.373076923076923,4.0,2.1969230769230768,8.0,1.7861163227016885,8.0,2.780915287244401,7.0,3.0512820512820515,2025-10-13,v12d_tuned_half,90,non_event,top50
3,pre_existing,-218.0,382.37951807228916,42.0,99.6322957443764,-600.3795180722891,0.0,0.0,0.0,0.0,3.0,0.8568,7.0,0.8126829268292683,5.0,0.9037974683544304,4.0,0.9066666666666666,2025-10-13,v12d_tuned_half,90,non_event,top50
0,1-14日,-1238.4615384615386,400.0,26.923076923076923,92.88040056734037,-1638.4615384615386,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.44652908067542213,1.0,0.3476144109055501,0.0,0.0,2025-10-13,v12d_tuned_half,90,non_event,bottom50
1,15-60日,580.4347826086956,323.8023952095808,47.82608695652174,101.12197721184766,256.6323873991148,0.0,0.0,1.0,0.7760869565217391,3.0,0.931304347826087,9.0,1.1357370095440085,4.0,0.7859108420473309,3.0,0.7391304347826088,2025-10-13,v12d_tuned_half,90,non_event,bottom50
2,61-180日,873.0769230769231,320.20348837209303,38.46153846153847,101.76812217161051,552.8734347048301,0.0,0.0,1.0,1.373076923076923,4.0,2.1969230769230768,8.0,1.7861163227016885,8.0,2.780915287244401,7.0,3.0512820512820515,2025-10-13,v12d_tuned_half,90,non_event,bottom50
3,pre_existing,-222.0,382.6807228915663,48.0,98.37881152461642,-604.6807228915663,1.0,1.4280000000000002,1.0,0.7140000000000001,1.0,0.2856,6.0,0.6965853658536586,2.0,0.3615189873417722,2.0,0.4533333333333333,2025-10-13,v12d_tuned_half,90,non_event,bottom50
0,1-14日,273.0769230769231,238.22674418604652,42.30769230769231,102.85207313990827,34.85017889087658,1.0,2.746153846153846,3.0,4.11923076923077,3.0,1.6476923076923078,5.0,1.386946386946387,4.0,1.5256410256410255,3.0,1.830769230769231,2025-10-14,v12c_tuned,90,non_event,top50
1,15-60日,-208.69565217391303,270.35928143712573,32.608695652173914,95.53205420267145,-479.0549336110388,0.0,0.0,0.0,0.0,3.0,0.931304347826087,6.0,0.9407114624505928,3.0,0.6467391304347826,2.0,0.6898550724637681,2025-10-14,v12c_tuned,90,non_event,top50
2,61-180日,392.3076923076923,233.72093023255815,30.76923076923077,97.51453478801939,158.58676207513417,2.0,5.492307692307692,3.0,4.11923076923077,4.0,2.1969230769230768,4.0,1.1095571095571095,4.0,1.5256410256410255,4.0,2.4410256410256412,2025-10-14,v12c_tuned,90,non_event,top50
3,pre_existing,210.0,241.71686746987953,40.0,98.88229828029269,-31.71686746987953,0.0,0.0,0.0,0.0,3.0,0.8568,7.0,1.0096969696969698,6.0,1.19,3.0,0.9520000000000001,2025-10-14,v12c_tuned,90,non_event,top50
0,1-14日,273.0769230769231,238.22674418604652,42.30769230769231,102.85207313990827,34.85017889087658,1.0,2.746153846153846,3.0,4.11923076923077,3.0,1.6476923076923078,5.0,1.386946386946387,4.0,1.5256410256410255,3.0,1.830769230769231,2025-10-14,v12c_tuned,90,non_event,bottom50
1,15-60日,-208.69565217391303,270.35928143712573,32.608695652173914,95.53205420267145,-479.0549336110388,0.0,0.0,0.0,0.0,3.0,0.931304347826087,6.0,0.9407114624505928,3.0,0.6467391304347826,2.0,0.6898550724637681,2025-10-14,v12c_tuned,90,non_event,bottom50
2,61-180日,392.3076923076923,233.72093023255815,30.76923076923077,97.5145347880194,158.58676207513417,2.0,5.492307692307692,3.0,4.11923076923077,4.0,2.1969230769230768,4.0,1.1095571095571095,4.0,1.5256410256410255,4.0,2.4410256410256412,2025-10-14,v12c_tuned,90,non_event,bottom50
3,pre_existing,680.0,206.32530120481928,50.0,104.28256396971018,473.6746987951807,0.0,0.0,1.0,0.7140000000000001,7.0,1.9992,12.0,1.730909090909091,9.0,1.7850000000000001,7.0,2.2213333333333334,2025-10-14,v12c_tuned,90,non_event,bottom50
0,1-14日,273.0769230769231,238.22674418604652,42.30769230769231,102.85207313990827,34.85017889087658,1.0,2.746153846153846,3.0,4.11923076923077,3.0,1.6476923076923078,5.0,1.386946386946387,4.0,1.5256410256410255,3.0,1.830769230769231,2025-10-14,v12d_tuned_half,90,non_event,top50
1,15-60日,-208.69565217391303,270.35928143712573,32.608695652173914,95.53205420267145,-479.0549336110388,0.0,0.0,0.0,0.0,3.0,0.931304347826087,6.0,0.9407114624505928,3.0,0.6467391304347826,2.0,0.6898550724637681,2025-10-14,v12d_tuned_half,90,non_event,top50
2,61-180日,392.3076923076923,233.72093023255815,30.76923076923077,97.51453478801939,158.58676207513417,2.0,5.492307692307692,3.0,4.11923076923077,4.0,2.1969230769230768,4.0,1.1095571095571095,4.0,1.5256410256410255,4.0,2.4410256410256412,2025-10-14,v12d_tuned_half,90,non_event,top50
3,pre_existing,210.0,241.71686746987953,40.0,98.88229828029269,-31.71686746987953,0.0,0.0,0.0,0.0,3.0,0.8568,7.0,1.0096969696969698,6.0,1.19,3.0,0.9520000000000001,2025-10-14,v12d_tuned_half,90,non_event,top50
0,1-14日,273.0769230769231,238.22674418604652,42.30769230769231,102.85207313990827,34.85017889087658,1.0,2.746153846153846,3.0,4.11923076923077,3.0,1.6476923076923078,5.0,1.386946386946387,4.0,1.5256410256410255,3.0,1.830769230769231,2025-10-14,v12d_tuned_half,90,non_event,bottom50
1,15-60日,-208.69565217391303,270.35928143712573,32.608695652173914,95.53205420267147,-479.0549336110388,0.0,0.0,0.0,0.0,3.0,0.931304347826087,6.0,0.9407114624505928,3.0,0.6467391304347826,2.0,0.6898550724637681,2025-10-14,v12d_tuned_half,90,non_event,bottom50
2,61-180日,392.3076923076923,233.72093023255815,30.76923076923077,97.5145347880194,158.58676207513417,2.0,5.492307692307692,3.0,4.11923076923077,4.0,2.1969230769230768,4.0,1.1095571095571095,4.0,1.5256410256410255,4.0,2.4410256410256412,2025-10-14,v12d_tuned_half,90,non_event,bottom50
3,pre_existing,680.0,206.32530120481928,50.0,104.28256396971018,473.6746987951807,0.0,0.0,1.0,0.7140000000000001,7.0,1.9992,12.0,1.730909090909091,9.0,1.7850000000000001,7.0,2.2213333333333334,2025-10-14,v12d_tuned_half,90,non_event,bottom50
0,1-14日,-657.6923076923077,123.40116279069767,46.15384615384615,96.8269889645814,-781.0934704830054,0.0,0.0,0.0,0.0,3.0,1.6476923076923078,5.0,1.3330843913368184,4.0,1.5919732441471572,3.0,1.830769230769231,2025-10-15,v12c_tuned,90,non_event,top50
1,15-60日,102.17391304347827,94.46107784431138,36.95652173913043,98.08032126361695,7.712835199166889,1.0,1.5521739130434782,2.0,1.5521739130434782,5.0,1.5521739130434782,6.0,0.9041789784719291,6.0,1.3497164461247637,4.0,1.3797101449275362,2025-10-15,v12c_tuned,90,non_event,top50
2,61-180日,-526.9230769230769,118.45930232558139,38.46153846153847,98.19647861000605,-645.3823792486583,0.0,0.0,2.0,2.746153846153846,2.0,1.0984615384615384,5.0,1.3330843913368184,2.0,0.7959866220735786,2.0,1.2205128205128206,2025-10-15,v12c_tuned,90,non_event,top50
3,pre_existing,292.0,80.12048192771084,36.0,99.31134899155475,211.87951807228916,1.0,1.4280000000000002,1.0,0.7140000000000001,5.0,1.428,7.0,0.9704854368932039,6.0,1.2417391304347827,3.0,0.9520000000000001,2025-10-15,v12c_tuned,90,non_event,top50
0,1-14日,-657.6923076923077,123.40116279069767,46.15384615384615,96.82698896458139,-781.0934704830054,0.0,0.0,0.0,0.0,3.0,1.6476923076923078,5.0,1.3330843913368184,4.0,1.5919732441471572,3.0,1.830769230769231,2025-10-15,v12c_tuned,90,non_event,bottom50
1,15-60日,102.17391304347827,94.46107784431138,36.95652173913043,98.08032126361697,7.712835199166889,1.0,1.5521739130434782,2.0,1.5521739130434782,5.0,1.5521739130434782,6.0,0.9041789784719291,6.0,1.3497164461247637,4.0,1.3797101449275362,2025-10-15,v12c_tuned,90,non_event,bottom50
2,61-180日,-526.9230769230769,118.45930232558139,38.46153846153847,98.1964786100061,-645.3823792486583,0.0,0.0,2.0,2.746153846153846,2.0,1.0984615384615384,5.0,1.3330843913368184,2.0,0.7959866220735786,2.0,1.2205128205128206,2025-10-15,v12c_tuned,90,non_event,bottom50
3,pre_existing,118.0,93.22289156626506,38.0,98.36166553142255,24.777108433734938,1.0,1.4280000000000002,2.0,1.4280000000000002,6.0,1.7136,10.0,1.3864077669902912,8.0,1.6556521739130436,6.0,1.9040000000000001,2025-10-15,v12c_tuned,90,non_event,bottom50
0,1-14日,-657.6923076923077,123.40116279069767,46.15384615384615,96.8269889645814,-781.0934704830054,0.0,0.0,0.0,0.0,3.0,1.6476923076923078,5.0,1.3330843913368184,4.0,1.5919732441471572,3.0,1.830769230769231,2025-10-15,v12d_tuned_half,90,non_event,top50
1,15-60日,102.17391304347827,94.46107784431138,36.95652173913043,98.08032126361697,7.712835199166889,1.0,1.5521739130434782,2.0,1.5521739130434782,5.0,1.5521739130434782,6.0,0.9041789784719291,6.0,1.3497164461247637,4.0,1.3797101449275362,2025-10-15,v12d_tuned_half,90,non_event,top50
2,61-180日,-526.9230769230769,118.45930232558139,38.46153846153847,98.19647861000607,-645.3823792486583,0.0,0.0,2.0,2.746153846153846,2.0,1.0984615384615384,5.0,1.3330843913368184,2.0,0.7959866220735786,2.0,1.2205128205128206,2025-10-15,v12d_tuned_half,90,non_event,top50
3,pre_existing,292.0,80.12048192771084,36.0,99.31134899155475,211.87951807228916,1.0,1.4280000000000002,1.0,0.7140000000000001,5.0,1.428,7.0,0.9704854368932039,6.0,1.2417391304347827,3.0,0.9520000000000001,2025-10-15,v12d_tuned_half,90,non_event,top50
0,1-14日,-657.6923076923077,123.40116279069767,46.15384615384615,96.82698896458139,-781.0934704830054,0.0,0.0,0.0,0.0,3.0,1.6476923076923078,5.0,1.3330843913368184,4.0,1.5919732441471572,3.0,1.830769230769231,2025-10-15,v12d_tuned_half,90,non_event,bottom50
1,15-60日,102.17391304347827,94.46107784431138,36.95652173913043,98.08032126361697,7.712835199166889,1.0,1.5521739130434782,2.0,1.5521739130434782,5.0,1.5521739130434782,6.0,0.9041789784719291,6.0,1.3497164461247637,4.0,1.3797101449275362,2025-10-15,v12d_tuned_half,90,non_event,bottom50
2,61-180日,-526.9230769230769,118.45930232558139,38.46153846153847,98.1964786100061,-645.3823792486583,0.0,0.0,2.0,2.746153846153846,2.0,1.0984615384615384,5.0,1.3330843913368184,2.0,0.7959866220735786,2.0,1.2205128205128206,2025-10-15,v12d_tuned_half,90,non_event,bottom50
3,pre_existing,118.0,93.22289156626506,38.0,98.36166553142255,24.777108433734938,1.0,1.4280000000000002,2.0,1.4280000000000002,6.0,1.7136,10.0,1.3864077669902912,8.0,1.6556521739130436,6.0,1.9040000000000001,2025-10-15,v12d_tuned_half,90,non_event,bottom50
0,1-14日,288.46153846153845,179.50581395348837,38.46153846153847,99.8036914292704,108.95572450805008,3.0,8.23846153846154,3.0,4.11923076923077,7.0,3.8446153846153845,9.0,2.777009507346586,7.0,3.100496277915633,6.0,4.018761726078799,2025-10-16,v12c_tuned,90,non_event,top50
1,15-60日,-504.3478260869565,230.83832335329342,28.26086956521739,92.48581911177872,-735.1861494402499,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17440156326331216,1.0,0.2503506311360449,0.0,0.0,2025-10-16,v12c_tuned,90,non_event,top50
2,61-180日,1607.6923076923076,129.65116279069767,50.0,118.88054695106027,1478.0411449016099,1.0,2.746153846153846,3.0,4.11923076923077,9.0,4.943076923076923,11.0,3.394122731201383,9.0,3.9863523573200994,7.0,4.688555347091932,2025-10-16,v12c_tuned,90,non_event,top50
3,pre_existing,136.0,187.04819277108433,36.0,93.60106543538075,-51.04819277108433,0.0,0.0,1.0,0.7140000000000001,1.0,0.2856,5.0,0.802247191011236,2.0,0.4606451612903226,1.0,0.34829268292682924,2025-10-16,v12c_tuned,90,non_event,top50
0,1-14日,288.46153846153845,179.50581395348837,38.46153846153847,99.8036914292704,108.95572450805008,3.0,8.23846153846154,3.0,4.11923076923077,7.0,3.8446153846153845,9.0,2.777009507346586,7.0,3.100496277915633,6.0,4.018761726078799,2025-10-16,v12c_tuned,90,non_event,bottom50
1,15-60日,-504.3478260869565,230.83832335329342,28.26086956521739,92.48581911177875,-735.1861494402499,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17440156326331216,1.0,0.2503506311360449,0.0,0.0,2025-10-16,v12c_tuned,90,non_event,bottom50
