hall,segment,contrast,estimator,window_days,calendar_days,base_rate,n_days,n_days_in_group,n_per_day,mean_effect,daily_sd,mde,bootstrap_ci_halfwidth,detectability,reference_effect,reference_class,rb0_rate,gate
マルハンメガシティ2000-蒲田1,JUG,section,payout_within_model,365.0,365,1.0,602,,13.0,-0.0007694762923823631,2.9333617849350526,0.4299096849171421,0.3014113627633251,3.1401944346989765,1.35,position,0.007268809112521165,DETECTABLE
マルハンメガシティ2000-蒲田1,JUG,machine_name,payout_within_model,28.0,28,1.0,603,,9.0,0.024146258654434385,3.329863718056686,1.7619982595429777,1.180329446639786,0.7661755581700515,1.35,position,0.007268809112521165,MARGINAL
マルハンメガシティ2000-蒲田1,JUG,machine_name,payout_within_model,56.0,56,1.0,603,,9.0,0.024146258654434385,3.329863718056686,1.245920917761734,0.8663637093179868,1.0835358655228629,1.35,position,0.007268809112521165,DETECTABLE
マルハンメガシティ2000-蒲田1,JUG,machine_name,payout_within_model,180.0,180,1.0,603,,9.0,0.024146258654434385,3.329863718056686,0.6949414854092614,0.4744174021460573,1.942609598569245,1.35,position,0.007268809112521165,DETECTABLE
マルハンメガシティ2000-蒲田1,JUG,machine_name,payout_within_model,365.0,365,1.0,603,,9.0,0.024146258654434385,3.329863718056686,0.488020492118898,0.3382066103748571,2.766277280977569,1.35,position,0.007268809112521165,DETECTABLE
マルハンメガシティ2000-蒲田1,JUG,corner1,payout_within_model,28.0,28,1.0,602,,14.0,-0.532821249116129,2.477186336294596,1.3108037994005433,0.8352676038543742,1.0299024160727808,1.35,position,0.007268809112521165,DETECTABLE
マルハンメガシティ2000-蒲田1,JUG,corner1,payout_within_model,56.0,56,1.0,602,,14.0,-0.532821249116129,2.477186336294596,0.9268782553612152,0.5850821897133953,1.4565019647309447,1.35,position,0.007268809112521165,DETECTABLE
マルハンメガシティ2000-蒲田1,JUG,corner1,payout_within_model,180.0,180,1.0,602,,14.0,-0.532821249116129,2.477186336294596,0.5169879904829146,0.32809470048875883,2.6112792266972686,1.35,position,0.007268809112521165,DETECTABLE
マルハンメガシティ2000-蒲田1,JUG,corner1,payout_within_model,365.0,365,1.0,602,,14.0,-0.532821249116129,2.477186336294596,0.3630532049564553,0.23189646301500946,3.718463248828555,1.35,position,0.007268809112521165,DETECTABLE
マルハンメガシティ2000-蒲田1,JUG,dd_event,payout_within_model,13.280265339966833,28,0.47429519071310117,603,286.0,95.0,0.5310088834985289,2.0472478864839796,1.5729868305379693,1.0568781472377653,1.4621864311561898,2.3,calendar,0.007268809112521165,DETECTABLE
マルハンメガシティ2000-蒲田1,JUG,dd_event,payout_within_model,26.560530679933667,56,0.47429519071310117,603,286.0,95.0,0.5310088834985289,2.0472478864839796,1.1122696545905326,0.7263403581272629,2.067843881658998,2.3,calendar,0.007268809112521165,DETECTABLE
マルハンメガシティ2000-蒲田1,JUG,dd_event,payout_within_model,85.3731343283582,180,0.47429519071310117,603,286.0,95.0,0.5310088834985289,2.0472478864839796,0.6203943724818414,0.4069623532013553,3.7073192504938777,2.3,calendar,0.007268809112521165,DETECTABLE
マルハンメガシティ2000-蒲田1,JUG,dd_event,payout_within_model,173.11774461028193,365,0.47429519071310117,603,286.0,95.0,0.5310088834985289,2.0472478864839796,0.43567001441578956,0.2827927864455702,5.279224926884578,2.3,calendar,0.007268809112521165,DETECTABLE
マルハンメガシティ2000-蒲田1,JUG,strong_zorome,payout_within_model,0.9751243781094527,28,0.03482587064676617,603,21.0,95.0,1.3576926554371926,2.5803513056655167,7.3165587129212515,6.059369523928476,0.3143554354232317,2.3,calendar,0.007268809112521165,INSUFFICIENT_DATA
マルハンメガシティ2000-蒲田1,JUG,strong_zorome,payout_within_model,1.9502487562189055,56,0.03482587064676617,603,21.0,95.0,1.3576926554371926,2.5803513056655167,5.173588280856134,3.2747468512634015,0.444565720181234,2.3,calendar,0.007268809112521165,INSUFFICIENT_DATA
マルハンメガシティ2000-蒲田1,JUG,strong_zorome,payout_within_model,6.268656716417911,180,0.03482587064676617,603,21.0,95.0,1.3576926554371926,2.5803513056655167,2.885689672224984,1.254258422238991,0.7970365012349393,2.3,calendar,0.007268809112521165,MARGINAL
マルハンメガシティ2000-蒲田1,JUG,strong_zorome,payout_within_model,12.711442786069652,365,0.03482587064676617,603,21.0,95.0,1.3576926554371926,2.5803513056655167,2.026466578135429,0.9553002990819063,1.1349804752843502,2.3,calendar,0.007268809112521165,DETECTABLE
マルハンメガシティ2000-蒲田1,JUG,weekday,payout_within_model,3.993366500829187,28,0.14262023217247097,603,86.0,93.0,0.156896775523799,1.5245903826836067,2.1361985796785112,1.51978384434888,1.0766789295151296,2.3,calendar,0.007268809112521165,INSUFFICIENT_DATA
マルハンメガシティ2000-蒲田1,JUG,weekday,payout_within_model,7.986733001658374,56,0.14262023217247097,603,86.0,93.0,0.156896775523799,1.5245903826836067,1.510520501651747,1.0417541140884317,1.5226539444416418,2.3,calendar,0.007268809112521165,DETECTABLE
マルハンメガシティ2000-蒲田1,JUG,weekday,payout_within_model,25.671641791044774,180,0.14262023217247097,603,86.0,93.0,0.156896775523799,1.5245903826836067,0.8425280819948103,0.5784365444903631,2.729879334768769,2.3,calendar,0.007268809112521165,DETECTABLE
マルハンメガシティ2000-蒲田1,JUG,weekday,payout_within_model,52.056384742951906,365,0.14262023217247097,603,86.0,93.0,0.156896775523799,1.5245903826836067,0.591662719569769,0.4060334566237536,3.887349876754882,2.3,calendar,0.007268809112521165,DETECTABLE
マルハンメガシティ2000-蒲田1,BT,last_digit,payout,28.0,28,1.0,562,,1.0,0.6226911180456719,12.619792915643117,6.677766730385281,4.63668806079972,0.20216339601340197,1.35,position,0.015121368881814564,UNDETECTABLE
マルハンメガシティ2000-蒲田1,BT,last_digit,payout,56.0,56,1.0,562,,1.0,0.6226911180456719,12.619792915643117,4.721894138237352,3.3147966886312004,0.285902216457556,1.35,position,0.015121368881814564,UNDETECTABLE
マルハンメガシティ2000-蒲田1,BT,last_digit,payout,180.0,180,1.0,562,,1.0,0.6226911180456719,12.619792915643117,2.6337467166591724,1.793556089823635,0.5125777628732782,1.35,position,0.015121368881814564,MARGINAL
マルハンメガシティ2000-蒲田1,BT,last_digit,payout,365.0,365,1.0,562,,1.0,0.6226911180456719,12.619792915643117,1.8495404228509909,1.2896108460900089,0.7299110542926281,1.35,position,0.015121368881814564,MARGINAL
マルハンメガシティ2000-蒲田1,BT,section,payout,28.0,28,1.0,361,,3.0,1.665191062816015,9.982383494930536,5.282180843852399,4.019304516722704,0.25557625532097805,1.35,position,0.015121368881814564,UNDETECTABLE
マルハンメガシティ2000-蒲田1,BT,section,payout,56.0,56,1.0,361,,3.0,1.665191062816015,9.982383494930536,3.735065894141711,2.8935727620824636,0.3614394064954561,1.35,position,0.015121368881814564,UNDETECTABLE
マルハンメガシティ2000-蒲田1,BT,section,payout,180.0,180,1.0,361,,3.0,1.665191062816015,9.982383494930536,2.0833202200660828,1.6025637670869255,0.6480040787763189,1.35,position,0.015121368881814564,MARGINAL
マルハンメガシティ2000-蒲田1,BT,section,payout,365.0,365,1.0,361,,3.0,1.665191062816015,9.982383494930536,1.4630051312005774,1.123945854285719,0.9227582126743175,1.35,position,0.015121368881814564,MARGINAL
マルハンメガシティ2000-蒲田1,BT,machine_name,payout,28.0,28,1.0,40,,2.0,1.6903403999477777,11.791844393594245,6.2396575528443226,3.5417421920979684,0.21635802743447163,1.35,position,0.015121368881814564,UNDETECTABLE
マルハンメガシティ2000-蒲田1,BT,machine_name,payout,56.0,56,1.0,40,,2.0,1.6903403999477777,11.791844393594245,4.412104167898079,2.5419934682098617,0.30597645672611995,1.35,position,0.015121368881814564,UNDETECTABLE
マルハンメガシティ2000-蒲田1,BT,machine_name,payout,180.0,180,1.0,40,,2.0,1.6903403999477777,11.791844393594245,2.460954126789808,1.406914677761683,0.5485677222927384,1.35,position,0.015121368881814564,MARGINAL
マルハンメガシティ2000-蒲田1,BT,machine_name,payout,365.0,365,1.0,40,,2.0,1.6903403999477777,11.791844393594245,1.7281973651791853,0.9860855856367507,0.7811607789715774,1.35,position,0.015121368881814564,MARGINAL
マルハンメガシティ2000-蒲田1,BT,corner1,payout,28.0,28,1.0,363,,2.0,0.7118177117923928,10.867857824613274,5.750729817586827,4.058663558075678,0.23475281274238322,1.35,position,0.015121368881814564,UNDETECTABLE
マルハンメガシティ2000-蒲田1,BT,corner1,payout,56.0,56,1.0,363,,2.0,0.7118177117923928,10.867857824613274,4.066380050787323,2.854305274014795,0.33199061158550985,1.35,position,0.015121368881814564,UNDETECTABLE
マルハンメガシティ2000-蒲田1,BT,corner1,payout,180.0,180,1.0,363,,2.0,0.7118177117923928,10.867857824613274,2.2681184274595716,1.5962383101743556,0.5952070154961356,1.35,position,0.015121368881814564,MARGINAL
マルハンメガシティ2000-蒲田1,BT,corner1,payout,365.0,365,1.0,363,,2.0,0.7118177117923928,10.867857824613274,1.5927790963593116,1.1020642780870495,0.8475751616063754,1.35,position,0.015121368881814564,MARGINAL
マルハンメガシティ2000-蒲田1,BT,dd_event,payout,13.280265339966833,28,0.47429519071310117,603,286.0,11.0,-1.0543597389613808,7.515538264033552,5.774504783605978,3.9297589586643085,0.39830255341198795,2.3,calendar,0.015121368881814564,UNDETECTABLE
マルハンメガシティ2000-蒲田1,BT,dd_event,payout,26.560530679933667,56,0.47429519071310117,603,286.0,11.0,-1.0543597389613808,7.515538264033552,4.083191490481943,2.732328779693257,0.5632848729630675,2.3,calendar,0.015121368881814564,MARGINAL
マルハンメガシティ2000-蒲田1,BT,dd_event,payout,85.3731343283582,180,0.47429519071310117,603,286.0,11.0,-1.0543597389613808,7.515538264033552,2.2774954005135566,1.5216670557793013,1.0098812930561214,2.3,calendar,0.015121368881814564,DETECTABLE
マルハンメガシティ2000-蒲田1,BT,dd_event,payout,173.11774461028193,365,0.47429519071310117,603,286.0,11.0,-1.0543597389613808,7.515538264033552,1.5993640464601049,1.0536841697910402,1.4380715916996023,2.3,calendar,0.015121368881814564,DETECTABLE
マルハンメガシティ2000-蒲田1,BT,strong_zorome,payout,0.9751243781094527,28,0.03482587064676617,603,21.0,11.0,-0.43877437889453574,5.7925216630114,16.424633634279612,14.100615141475634,0.14003356490093657,2.3,calendar,0.015121368881814564,INSUFFICIENT_DATA
マルハンメガシティ2000-蒲田1,BT,strong_zorome,payout,1.9502487562189055,56,0.03482587064676617,603,21.0,11.0,-0.43877437889453574,5.7925216630114,11.613969821303764,8.674225910450861,0.1980373666703575,2.3,calendar,0.015121368881814564,INSUFFICIENT_DATA
マルハンメガシティ2000-蒲田1,BT,strong_zorome,payout,6.268656716417911,180,0.03482587064676617,603,21.0,11.0,-0.43877437889453574,5.7925216630114,6.4779628659053055,3.654334193307682,0.35504988954248523,2.3,calendar,0.015121368881814564,UNDETECTABLE
マルハンメガシティ2000-蒲田1,BT,strong_zorome,payout,12.711442786069652,365,0.03482587064676617,603,21.0,11.0,-0.43877437889453574,5.7925216630114,4.549129231916944,2.7169008809927666,0.5055912643375949,2.3,calendar,0.015121368881814564,MARGINAL
マルハンメガシティ2000-蒲田1,BT,weekday,payout,3.993366500829187,28,0.14262023217247097,603,86.0,9.0,0.12816935134360108,5.81340357742834,8.14552197511637,6.388711166703331,0.2823637339664953,2.3,calendar,0.015121368881814564,INSUFFICIENT_DATA
マルハンメガシティ2000-蒲田1,BT,weekday,payout,7.986733001658374,56,0.14262023217247097,603,86.0,9.0,0.12816935134360108,5.81340357742834,5.7597538249088265,4.729771883979208,0.3993226220977261,2.3,calendar,0.015121368881814564,UNDETECTABLE
マルハンメガシティ2000-蒲田1,BT,weekday,payout,25.671641791044774,180,0.14262023217247097,603,86.0,9.0,0.12816935134360108,5.81340357742834,3.2126371919853076,2.5456141185245236,0.7159227334284433,2.3,calendar,0.015121368881814564,MARGINAL
マルハンメガシティ2000-蒲田1,BT,weekday,payout,52.056384742951906,365,0.14262023217247097,603,86.0,9.0,0.12816935134360108,5.81340357742834,2.2560644548494957,1.80558157612972,1.0194744192950973,2.3,calendar,0.015121368881814564,DETECTABLE
マルハンメガシティ2000-蒲田1,BT,last_digit,rb_rate,28.0,28,1.0,421,,1.0,-0.11380202583484578,1.1304672516294136,0.5981870426228211,0.6214679496373828,0.18054553560114134,0.108,position,0.015121368881814564,UNDETECTABLE
マルハンメガシティ2000-蒲田1,BT,last_digit,rb_rate,56.0,56,1.0,421,,1.0,-0.11380202583484578,1.1304672516294136,0.42298211425652316,0.4354885630174799,0.2553299450730485,0.108,position,0.015121368881814564,UNDETECTABLE
マルハンメガシティ2000-蒲田1,BT,last_digit,rb_rate,180.0,180,1.0,421,,1.0,-0.11380202583484578,1.1304672516294136,0.23592815129153466,0.24628207512374806,0.45776648275663046,0.108,position,0.015121368881814564,MARGINAL
マルハンメガシティ2000-蒲田1,BT,last_digit,rb_rate,365.0,365,1.0,421,,1.0,-0.11380202583484578,1.1304672516294136,0.16567980889814082,0.1741480327080393,0.6518597571922472,0.108,position,0.015121368881814564,MARGINAL
マルハンメガシティ2000-蒲田1,BT,section,rb_rate,28.0,28,1.0,60,,1.0,-0.3985142828940785,1.0641647412139967,0.5631030518511284,0.3501016613835945,0.19179437874641947,0.108,position,0.015121368881814564,UNDETECTABLE
マルハンメガシティ2000-蒲田1,BT,section,rb_rate,56.0,56,1.0,60,,1.0,-0.3985142828940785,1.0641647412139967,0.39817398647077307,0.24863965745010552,0.2712382116101084,0.108,position,0.015121368881814564,UNDETECTABLE
マルハンメガシティ2000-蒲田1,BT,section,rb_rate,180.0,180,1.0,60,,1.0,-0.3985142828940785,1.0641647412139967,0.22209083872387705,0.14103012086051742,0.4862875056916469,0.108,position,0.015121368881814564,MARGINAL
マルハンメガシティ2000-蒲田1,BT,section,rb_rate,365.0,365,1.0,60,,1.0,-0.3985142828940785,1.0641647412139967,0.15596259927596035,0.09808139604007987,0.6924737116550919,0.108,position,0.015121368881814564,MARGINAL
マルハンメガシティ2000-蒲田1,BT,machine_name,rb_rate,28.0,28,1.0,213,,2.0,-0.05167684616214425,0.8222636171790955,0.4351010086384608,0.30818139042047094,0.24821822486221956,0.108,position,0.015121368881814564,UNDETECTABLE
マルハンメガシティ2000-蒲田1,BT,machine_name,rb_rate,56.0,56,1.0,213,,2.0,-0.05167684616214425,0.8222636171790955,0.30766287370936224,0.22187392184044052,0.35103358002832546,0.108,position,0.015121368881814564,UNDETECTABLE
マルハンメガシティ2000-蒲田1,BT,machine_name,rb_rate,180.0,180,1.0,213,,2.0,-0.05167684616214425,0.8222636171790955,0.17160615205414995,0.12142157680727035,0.6293480665303935,0.108,position,0.015121368881814564,MARGINAL
マルハンメガシティ2000-蒲田1,BT,machine_name,rb_rate,365.0,365,1.0,213,,2.0,-0.05167684616214425,0.8222636171790955,0.12050988541398798,0.08490855029768024,0.8961920395906715,0.108,position,0.015121368881814564,MARGINAL
マルハンメガシティ2000-蒲田1,BT,corner1,rb_rate,28.0,28,1.0,356,,2.0,-0.08742316954903875,0.814791498155245,0.43114713489770423,0.3256376341090367,0.25049453251179443,0.108,position,0.015121368881814564,UNDETECTABLE
マルハンメガシティ2000-蒲田1,BT,corner1,rb_rate,56.0,56,1.0,356,,2.0,-0.08742316954903875,0.814791498155245,0.30486706277531783,0.23598922405133788,0.3542527651784879,0.108,position,0.015121368881814564,UNDETECTABLE
マルハンメガシティ2000-蒲田1,BT,corner1,rb_rate,180.0,180,1.0,356,,2.0,-0.08742316954903875,0.814791498155245,0.17004672322064207,0.12973248402707666,0.6351195598157213,0.108,position,0.015121368881814564,MARGINAL
マルハンメガシティ2000-蒲田1,BT,corner1,rb_rate,365.0,365,1.0,356,,2.0,-0.08742316954903875,0.814791498155245,0.11941478137612106,0.09261095667675956,0.9044106496316574,0.108,position,0.015121368881814564,MARGINAL
マルハンメガシティ2000-蒲田1,BT,dd_event,rb_rate,13.280265339966833,28,0.47429519071310117,603,286.0,10.0,-0.012856377856717671,1.0142276985509346,0.7792738844768801,1.1218871558451373,0.3477596329073956,0.271,calendar,0.015121368881814564,UNDETECTABLE
マルハンメガシティ2000-蒲田1,BT,dd_event,rb_rate,26.560530679933667,56,0.47429519071310117,603,286.0,10.0,-0.012856377856717671,1.0142276985509346,0.5510298481151841,0.7319606316685783,0.4918063893035278,0.271,calendar,0.015121368881814564,MARGINAL
マルハンメガシティ2000-蒲田1,BT,dd_event,rb_rate,85.3731343283582,180,0.47429519071310117,603,286.0,10.0,-0.012856377856717671,1.0142276985509346,0.30734976489674504,0.4154738675051908,0.8817316001235374,0.271,calendar,0.015121368881814564,MARGINAL
マルハンメガシティ2000-蒲田1,BT,dd_event,rb_rate,173.11774461028193,365,0.47429519071310117,603,286.0,10.0,-0.012856377856717671,1.0142276985509346,0.21583541444385637,0.2886127400801345,1.2555863489700536,0.271,calendar,0.015121368881814564,DETECTABLE
マルハンメガシティ2000-蒲田1,BT,strong_zorome,rb_rate,0.9751243781094527,28,0.03482587064676617,603,21.0,10.0,-0.0073934467191647535,0.7586674025988049,2.1511933597979467,2.0412505375229544,0.1259765881879879,0.271,calendar,0.015121368881814564,INSUFFICIENT_DATA
マルハンメガシティ2000-蒲田1,BT,strong_zorome,rb_rate,1.9502487562189055,56,0.03482587064676617,603,21.0,10.0,-0.0073934467191647535,0.7586674025988049,1.5211234123566006,1.0675019358407827,0.17815779955694275,0.271,calendar,0.015121368881814564,INSUFFICIENT_DATA
マルハンメガシティ2000-蒲田1,BT,strong_zorome,rb_rate,6.268656716417911,180,0.03482587064676617,603,21.0,10.0,-0.0073934467191647535,0.7586674025988049,0.8484421030292513,0.4653629216876105,0.3194089485097805,0.271,calendar,0.015121368881814564,UNDETECTABLE
